Text,Problem,Question,Numbers,Equation,Answer,Constants
同学们参加运动会，参加踢毽子比赛的有40人，参加跳绳比赛的人数是踢毽子比赛的3倍，参加拔河比赛的人数是跳绳比赛的2倍。参加拔河比赛的有多少人？,同学们参加运动会，参加踢毽子比赛的有 [NUM] 人，参加跳绳比赛的人数是踢毽子比赛的 [NUM] 倍，参加拔河比赛的人数是跳绳比赛的 [NUM] 倍。参加拔河比赛的有多少人？,参加拔河比赛的有多少人？,40 3 2,( n0 * n1 ) * n2,240.0,
一辆货车运了126箱苹果和84箱梨，苹果和梨每箱都重15千克．这些水果共重多少千克？,一辆货车运了 [NUM] 箱苹果和 [NUM] 箱梨，苹果和梨每箱都重 [NUM] 千克．这些水果共重多少千克？,这些水果共重多少千克？,126 84 15,( n0 * n2 ) + ( n1 * n2 ),3150.0,
实验小学买了4副乒乓球拍和30个乒乓球，付出200元，找回27元，每副乒乓球拍32元，每个乒乓球多少元？,实验小学买了 [NUM] 副乒乓球拍和 [NUM] 个乒乓球，付出 [NUM] 元，找回 [NUM] 元，每副乒乓球拍 [NUM] 元，每个乒乓球多少元？,每个乒乓球多少元？,4 30 200 27 32,( ( n2 - n3 ) - ( n4 * n0 ) ) / n1,1.5,
一个长方形苗圃，长28米，宽16米．如果每平方米能培育9棵松树苗，这个苗圃一共能培育多少棵松树苗？,一个长方形苗圃，长 [NUM] 米，宽 [NUM] 米．如果每平方米能培育 [NUM] 棵松树苗，这个苗圃一共能培育多少棵松树苗？,这个苗圃一共能培育多少棵松树苗？,28 16 9,( n0 * n1 ) * n2,4032.0,
张叔叔喜欢骑自行车旅行．他计划3天行127千米，前两天分别行43千米和37千米，最后一天还要行多少千米？,张叔叔喜欢骑自行车旅行．他计划 [NUM] 天行 [NUM] 千米，前两天分别行 [NUM] 千米和 [NUM] 千米，最后一天还要行多少千米？,最后一天还要行多少千米？,3 127 43 37,n1 - ( n2 + n3 ),47.0,
猎豹最快时速是每小时113千米，马最快时速是每小时75千米，那么，猎豹最快时速比马最快时速快多少？,猎豹最快时速是每小时 [NUM] 千米，马最快时速是每小时 [NUM] 千米，那么，猎豹最快时速比马最快时速快多少？,猎豹最快时速比马最快时速快多少？,113 75,n0 - n1,38.0,
有一批苹果，整齐装在箱子里排在空地上(排一层)，排成4行，排成6列，每箱苹果重75千克，总共有多少千克？,有一批苹果，整齐装在箱子里排在空地上(排一层)，排成 [NUM] 行，排成 [NUM] 列，每箱苹果重 [NUM] 千克，总共有多少千克？,总共有多少千克？,4 6 75,( n0 * n1 ) * n2,1800.0,
现有1枚金牌、1枚银牌和1枚铜牌，共重740克，1枚金牌和1枚银牌共重510克，1枚银牌和1枚铜牌共重490克.铜牌重多少克？,现有 [NUM] 枚金牌、 [NUM] 枚银牌和 [NUM] 枚铜牌，共重 [NUM] 克， [NUM] 枚金牌和 [NUM] 枚银牌共重 [NUM] 克， [NUM] 枚银牌和 [NUM] 枚铜牌共重 [NUM] 克.铜牌重多少克？,铜牌重多少克？,1 1 1 740 1 1 510 1 1 490,n3 - n6,230.0,
一块长方形的玻璃，它的长是1.2米，宽是1.06米，这块玻璃的面积是多少平方米？,一块长方形的玻璃，它的长是 [NUM] 米，宽是 [NUM] 米，这块玻璃的面积是多少平方米？,这块玻璃的面积是多少平方米？,1.2 1.06,n0 * n1,1.272,
李叔叔骑车旅行．计划第一天骑125米，第二天骑124米，第三天骑126米，第四天骑75米，李叔叔计划四天共骑多少米？,李叔叔骑车旅行．计划第一天骑 [NUM] 米，第二天骑 [NUM] 米，第三天骑 [NUM] 米，第四天骑 [NUM] 米，李叔叔计划四天共骑多少米？,李叔叔计划四天共骑多少米？,125 124 126 75,( ( n0 + n1 ) + n2 ) + n3,450.0,
30名同学去上海世博园参观。每辆车准乘4人，租8辆车会有几个空座？, [NUM] 名同学去上海世博园参观。每辆车准乘 [NUM] 人，租 [NUM] 辆车会有几个空座？,租 [NUM] 辆车会有几个空座？,30 4 8,( n1 * n2 ) - n0,2.0,
一张办公桌480元，5把椅子的总价钱比一张办公桌贵135元。一把椅子的价钱是多少元？,一张办公桌 [NUM] 元， [NUM] 把椅子的总价钱比一张办公桌贵 [NUM] 元。一把椅子的价钱是多少元？,一把椅子的价钱是多少元？,480 5 135,( n0 + n2 ) / n1,123.0,
400名学生乘7辆公交车去郊游。前6辆车各坐57名学生，剩下的学生坐第七辆车，第七辆车坐了多少人？, [NUM] 名学生乘 [NUM] 辆公交车去郊游。前 [NUM] 辆车各坐 [NUM] 名学生，剩下的学生坐第七辆车，第七辆车坐了多少人？,第七辆车坐了多少人？,400 7 6 57,n0 - ( n3 * n2 ),58.0,
一个长方形停车场的面积是120平方米。扩建后，扩大到原来的3倍，扩建后停车场的面积是多少平方米？,一个长方形停车场的面积是 [NUM] 平方米。扩建后，扩大到原来的 [NUM] 倍，扩建后停车场的面积是多少平方米？,扩建后停车场的面积是多少平方米？,120 3,n0 * n1,360.0,
每筒羽毛球有12个，每筒28元。李老师买了15筒。李老师共花费多少元？,每筒羽毛球有 [NUM] 个，每筒 [NUM] 元。李老师买了 [NUM] 筒。李老师共花费多少元？,李老师共花费多少元？,12 28 15,n1 * n2,420.0,
教室长8.5米，宽6.8米，如果用面积0.36平方米的瓷砖铺地，至少要多少块？,教室长 [NUM] 米，宽 [NUM] 米，如果用面积 [NUM] 平方米的瓷砖铺地，至少要多少块？,至少要多少块？,8.5 6.8 0.36,( n0 * n1 ) / n2,160.5556,
一张课桌的桌面长60厘米，宽40厘米．这张课桌的桌面面积是多少平方厘米？,一张课桌的桌面长 [NUM] 厘米，宽 [NUM] 厘米．这张课桌的桌面面积是多少平方厘米？,这张课桌的桌面面积是多少平方厘米？,60 40,n0 * n1,2400.0,
一台织布机3.25小时织布53.3米，这台织布机平均每小时织布多少米？,一台织布机 [NUM] 小时织布 [NUM] 米，这台织布机平均每小时织布多少米？,这台织布机平均每小时织布多少米？,3.25 53.3,n1 / n0,16.4,
一捆电线上午用去178米，下午用去297米，还剩下322米，这捆电线全长多少米？,一捆电线上午用去 [NUM] 米，下午用去 [NUM] 米，还剩下 [NUM] 米，这捆电线全长多少米？,这捆电线全长多少米？,178 297 322,( n0 + n1 ) + n2,797.0,
一间教室长8.2米，宽4.5米，用面积为0.36平方米的方砖铺地，至少要买多少块方砖？,一间教室长 [NUM] 米，宽 [NUM] 米，用面积为 [NUM] 平方米的方砖铺地，至少要买多少块方砖？,至少要买多少块方砖？,8.2 4.5 0.36,( n0 * n1 ) / n2,102.5,
"妈妈买了3箱苹果,每箱13千克,一共花了312元,平均每千克苹果多少元?","妈妈买了 [NUM] 箱苹果,每箱 [NUM] 千克,一共花了 [NUM] 元,平均每千克苹果多少元?",平均每千克苹果多少元?,3 13 312,( n2 / n0 ) / n1,8.0,
在跳远比赛中小亚跳了2.84米，比小丁多跳0.55米，小胖比小丁丁多跳0.17米，小胖跳了多少米？,在跳远比赛中小亚跳了 [NUM] 米，比小丁多跳 [NUM] 米，小胖比小丁丁多跳 [NUM] 米，小胖跳了多少米？,小胖跳了多少米？,2.84 0.55 0.17,( n0 - n1 ) + n2,2.46,
"开心超市周一的营业额是3.35万元,周六、周日的营业额分别是周一的4.1倍、3.6倍,这个超市周日的营业额是多少万元？","开心超市周一的营业额是 [NUM] 万元,周六、周日的营业额分别是周一的 [NUM] 倍、 [NUM] 倍,这个超市周日的营业额是多少万元？",这个超市周日的营业额是多少万元？,3.35 4.1 3.6,n0 * n2,12.06,
华誉养鸡场一房内有公鸡65只，母鸡只数是公鸡的7倍，这个房内共有多少只鸡？,华誉养鸡场一房内有公鸡 [NUM] 只，母鸡只数是公鸡的 [NUM] 倍，这个房内共有多少只鸡？,这个房内共有多少只鸡？,65 7,( n0 * n1 ) + n0,520.0,
一块平行四边形的苗圃，底是28.5米，高是12米，每平方米可种花苗10棵．这块苗圃一共可以种花苗多少棵？,一块平行四边形的苗圃，底是 [NUM] 米，高是 [NUM] 米，每平方米可种花苗 [NUM] 棵．这块苗圃一共可以种花苗多少棵？,这块苗圃一共可以种花苗多少棵？,28.5 12 10,( n0 * n1 ) * n2,3420.0,
小明存钱罐里有160枚一元的硬币，他把这些硬币送到超市换成20元一张的纸币，能换多少张？,小明存钱罐里有 [NUM] 枚一元的硬币，他把这些硬币送到超市换成 [NUM] 元一张的纸币，能换多少张？,能换多少张？,160 20,n0 / n1,8.0,
工地挖隧道，第一天挖了251米，第二天比第一天多挖了156米，两天共挖了水渠多少米？,工地挖隧道，第一天挖了 [NUM] 米，第二天比第一天多挖了 [NUM] 米，两天共挖了水渠多少米？,两天共挖了水渠多少米？,251 156,( n0 + n1 ) + n0,658.0,
2012年11月赵华把1000元存入银行，定期2年．如果年利率按3.75%计算，到期后，她可以取出本金和利息一共多少元？, [NUM] 年 [NUM] 月赵华把 [NUM] 元存入银行，定期 [NUM] 年．如果年利率按 [NUM] 计算，到期后，她可以取出本金和利息一共多少元？,她可以取出本金和利息一共多少元？,2012 11 1000 2 0.0375,n2 + ( ( n2 * n4 ) * n3 ),1075.0,
有240个同学打乒乓球。如果每组60人，可以分为几组？,有 [NUM] 个同学打乒乓球。如果每组 [NUM] 人，可以分为几组？,可以分为几组？,240 60,n0 / n1,4.0,
一辆客车从甲地出发开往乙地，每小时行驶80千米，出发2小时后，发现有一位客人没有上车，又返回甲地，这辆客车到达乙地共用10小时，甲、乙两地相距多少千米？,一辆客车从甲地出发开往乙地，每小时行驶 [NUM] 千米，出发 [NUM] 小时后，发现有一位客人没有上车，又返回甲地，这辆客车到达乙地共用 [NUM] 小时，甲、乙两地相距多少千米？,甲、乙两地相距多少千米？,80 2 10,n0 * ( ( n2 - n1 ) - n1 ),480.0,
手套厂的阿姨昨天上午织了32双手套，下午织了40双，今天织是昨天的3倍，今天织了多少双手套？,手套厂的阿姨昨天上午织了 [NUM] 双手套，下午织了 [NUM] 双，今天织是昨天的 [NUM] 倍，今天织了多少双手套？,今天织了多少双手套？,32 40 3,( n0 + n1 ) * n2,216.0,
水果超市运来苹果68千克，运来的香蕉是苹果的2倍，运来的橘子是香蕉的3倍。运来的橘子有多少千克？,水果超市运来苹果 [NUM] 千克，运来的香蕉是苹果的 [NUM] 倍，运来的橘子是香蕉的 [NUM] 倍。运来的橘子有多少千克？,运来的橘子有多少千克？,68 2 3,( n0 * n1 ) * n2,408.0,
小林爸爸科研成果专利转让费收入20万元，按规定必须按20%缴纳个人所得税．小林爸爸实际得到转让费多少万元？,小林爸爸科研成果专利转让费收入 [NUM] 万元，按规定必须按 [NUM] 缴纳个人所得税．小林爸爸实际得到转让费多少万元？,小林爸爸实际得到转让费多少万元？,20 0.2,n0 - ( n0 * n1 ),16.0,
江豚是国家二级保护动物。一天，某动物研究所救治了2只体重相近的江豚，一周(7天)共喂食活鱼157.5千克，平均每只江豚每天喂食活鱼多少千克？,江豚是国家二级保护动物。一天，某动物研究所救治了 [NUM] 只体重相近的江豚，一周( [NUM] 天)共喂食活鱼 [NUM] 千克，平均每只江豚每天喂食活鱼多少千克？,平均每只江豚每天喂食活鱼多少千克？,2 7 157.5,( n2 / n0 ) / n1,11.25,
一只青蛙一天能吃132只蚊子，26只青蛙一天能吃蚊子多少只？,一只青蛙一天能吃 [NUM] 只蚊子， [NUM] 只青蛙一天能吃蚊子多少只？, [NUM] 只青蛙一天能吃蚊子多少只？,132 26,n0 * n1,3432.0,
某酒店11月份的营业额是2200万元，用于缴纳环境保护税的费用是110万元，该地的环境保护税率是多少？,某酒店 [NUM] 月份的营业额是 [NUM] 万元，用于缴纳环境保护税的费用是 [NUM] 万元，该地的环境保护税率是多少？,该地的环境保护税率是多少？,11 2200 110,n2 / n1,0.05,
王叔叔中了500万元的福利彩票大奖．如果按照奖金总额的20%缴纳个人所得税，王叔叔实际能拿到多少万元奖金？,王叔叔中了 [NUM] 万元的福利彩票大奖．如果按照奖金总额的 [NUM] 缴纳个人所得税，王叔叔实际能拿到多少万元奖金？,王叔叔实际能拿到多少万元奖金？,500 0.2,n0 - ( n0 * n1 ),400.0,
实验小学12名老师带领180名学生去看电影，成人票每张13元，儿童票每张10元，一共需要多少钱？,实验小学 [NUM] 名老师带领 [NUM] 名学生去看电影，成人票每张 [NUM] 元，儿童票每张 [NUM] 元，一共需要多少钱？,一共需要多少钱？,12 180 13 10,( n0 * n2 ) + ( n1 * n3 ),1956.0,
张叔叔家有一块长方形花圃．因修建公路．需要将花圃的长缩短4米．宽增加2米．这样这块长方形花圃就变成了正方形．现在花圃的边长是6米．原来花圃的面积是多平方米？,张叔叔家有一块长方形花圃．因修建公路．需要将花圃的长缩短 [NUM] 米．宽增加 [NUM] 米．这样这块长方形花圃就变成了正方形．现在花圃的边长是 [NUM] 米．原来花圃的面积是多平方米？,原来花圃的面积是多平方米？,4 2 6,( n2 + n0 ) * ( n2 - n1 ),40.0,
商店昨天卖出6盒羽毛球，每盒8个，一共卖了96元。平均每个羽毛球多少元？,商店昨天卖出 [NUM] 盒羽毛球，每盒 [NUM] 个，一共卖了 [NUM] 元。平均每个羽毛球多少元？,平均每个羽毛球多少元？,6 8 96,( n2 / n0 ) / n1,2.0,
一捆铁丝，用去35米，剩下的比用去的少2.75米，这根铁丝原来长多少米?,一捆铁丝，用去 [NUM] 米，剩下的比用去的少 [NUM] 米，这根铁丝原来长多少米?,这根铁丝原来长多少米?,35 2.75,( n0 - n1 ) + n0,67.25,
一个长方形花坛的面积是33.75平方米，已知它的长是7.5米，那么它的宽是多少米？,一个长方形花坛的面积是 [NUM] 平方米，已知它的长是 [NUM] 米，那么它的宽是多少米？,那么它的宽是多少米？,33.75 7.5,n0 / n1,4.5,
"一个工厂原来生产1台机器要用144小时,改进技术后,只用96小时就可以生产1台。原来生产6台机器的时间,现在可以生产多少台？","一个工厂原来生产 [NUM] 台机器要用 [NUM] 小时,改进技术后,只用 [NUM] 小时就可以生产 [NUM] 台。原来生产 [NUM] 台机器的时间,现在可以生产多少台？",现在可以生产多少台？,1 144 96 1 6,( n4 * n1 ) / n2,9.0,
小明创作了一部小说，在出版社出版后获得稿酬7000元，按规定，稿费超过800元的部分要按14%的税率缴纳个人所得税．小明应缴纳个人所得税多少元？,小明创作了一部小说，在出版社出版后获得稿酬 [NUM] 元，按规定，稿费超过 [NUM] 元的部分要按 [NUM] 的税率缴纳个人所得税．小明应缴纳个人所得税多少元？,小明应缴纳个人所得税多少元？,7000 800 0.14,( n0 - n1 ) * n2,868.0,
